loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,open_acc,pub_rec,revol_bal,revol_util,total_acc,loan_status,region
8700.0,36,11.66,269.84,A,A2,1,MORTGAGE,36600.0,credit_card,13.34,1,22,0,35687.89,96.98,26,Fully Paid,Northeast
38100.0,60,28.42,815.47,A,A5,7,OWN,79500.0,credit_card,26.38,0,20,0,19226.8,0.22,20,Fully Paid,Midwest
22000.0,36,25.12,764.62,C,C1,7,RENT,44000.0,debt_consolidation,36.32,1,15,0,44775.67,63.42,28,Fully Paid,West
27200.0,60,23.27,558.82,A,A4,2,MORTGAGE,68200.0,home_improvement,9.38,0,2,0,7097.98,78.99,6,Fully Paid,Northeast
4900.0,36,24.67,169.69,D,D4,3,RENT,25300.0,major_purchase,21.64,0,17,2,17924.11,28.01,19,Fully Paid,Northeast
15800.0,36,20.14,527.28,F,F1,8,RENT,80700.0,credit_card,21.52,0,8,0,34890.48,11.71,15,Fully Paid,Northeast
31000.0,36,11.1,956.69,C,C3,8,RENT,41000.0,small_business,34.97,0,17,0,43648.87,2.44,21,Charged Off,Midwest
28600.0,36,9.74,871.82,B,B5,9,MORTGAGE,54500.0,debt_consolidation,2.02,1,21,0,16128.99,7.44,28,Charged Off,West
2600.0,36,26.66,91.48,C,C4,8,RENT,51700.0,debt_consolidation,16.98,1,13,0,28062.12,54.3,21,Charged Off,South
22300.0,36,23.13,762.72,D,D3,9,OWN,28700.0,home_improvement,7.3,0,6,0,591.99,83.92,7,Fully Paid,Northeast
4400.0,36,10.33,134.85,A,A2,5,MORTGAGE,30400.0,debt_consolidation,0.86,1,18,0,18542.14,6.31,32,Fully Paid,West
39800.0,60,20.38,798.52,C,C4,0,OWN,87900.0,debt_consolidation,5.88,0,22,0,16546.75,11.32,25,Charged Off,South
36000.0,36,16.19,1161.9,C,C1,7,RENT,66100.0,debt_consolidation,39.06,2,14,1,42123.55,0.51,23,Fully Paid,Northeast
1800.0,36,8.97,54.49,D,D2,8,MORTGAGE,91600.0,major_purchase,8.59,0,15,1,3698.83,28.23,15,Fully Paid,Midwest
34500.0,36,18.3,1133.71,B,B2,7,RENT,63700.0,debt_consolidation,37.4,0,23,0,3105.73,92.12,32,Fully Paid,Midwest
36900.0,36,12.04,1148.41,D,D5,0,RENT,58200.0,debt_consolidation,8.21,0,17,0,22135.1,27.63,28,Fully Paid,Midwest
14800.0,60,7.41,264.94,A,A3,5,MORTGAGE,22900.0,debt_consolidation,37.25,0,14,0,20369.45,44.08,22,Charged Off,South
29100.0,36,16.67,943.08,B,B5,8,RENT,47300.0,major_purchase,26.18,0,19,1,8078.0,17.9,28,Fully Paid,Midwest
18200.0,36,19.75,605.4,E,E2,8,MORTGAGE,53400.0,credit_card,4.53,1,19,0,13167.21,11.63,30,Charged Off,West
26600.0,60,6.17,470.69,D,D5,6,OWN,143900.0,debt_consolidation,23.28,0,10,1,48709.72,18.24,17,Fully Paid,South
14300.0,60,15.05,274.2,A,A1,6,RENT,76400.0,major_purchase,12.74,1,2,0,25659.13,21.04,14,Fully Paid,Midwest
13600.0,36,11.44,421.0,B,B4,3,OWN,116800.0,major_purchase,15.33,2,3,0,4392.65,13.03,4,Fully Paid,West
17600.0,36,5.77,517.1,B,B1,6,RENT,73000.0,credit_card,17.61,1,9,0,2487.34,79.16,21,Fully Paid,West
6700.0,36,8.14,201.26,B,B2,9,RENT,38000.0,debt_consolidation,16.91,1,14,0,2096.89,47.72,24,Fully Paid,Northeast
33400.0,36,8.48,1006.45,B,B5,4,OWN,57400.0,credit_card,26.56,0,7,0,19450.95,53.98,12,Fully Paid,Northeast
14600.0,36,9.57,444.37,A,A3,10,RENT,61000.0,other,30.73,0,20,0,43280.87,37.47,24,Fully Paid,West
16600.0,36,25.08,576.76,C,C3,9,MORTGAGE,33900.0,debt_consolidation,13.17,0,20,0,41645.83,21.07,24,Fully Paid,Northeast
35900.0,60,15.99,694.01,D,D2,4,RENT,44700.0,debt_consolidation,36.97,0,3,0,18394.32,9.39,5,Fully Paid,Northeast
20400.0,36,8.68,615.85,C,C4,0,OWN,48900.0,debt_consolidation,37.54,1,11,0,38721.18,7.59,11,Fully Paid,South
22200.0,36,7.51,662.98,D,D5,1,MORTGAGE,120900.0,credit_card,1.63,0,6,0,37612.42,18.51,19,Fully Paid,Midwest
38300.0,36,12.45,1196.34,A,A1,8,OWN,19100.0,home_improvement,0.6,1,24,0,24149.77,85.02,34,Fully Paid,South
35600.0,36,24.95,1235.62,F,F1,1,MORTGAGE,99000.0,debt_consolidation,17.0,1,23,1,20219.38,21.65,28,Fully Paid,South
7600.0,36,14.11,240.9,E,E3,9,MORTGAGE,33900.0,debt_consolidation,23.63,0,2,0,9027.43,35.48,7,Fully Paid,Northeast
19500.0,36,9.0,590.42,E,E1,10,MORTGAGE,27300.0,other,11.12,1,14,0,13938.55,57.28,18,Fully Paid,Midwest
38900.0,36,15.1,1243.72,E,E4,1,RENT,97700.0,major_purchase,10.38,0,13,0,16934.77,51.14,21,Charged Off,South
15500.0,36,18.88,511.84,F,F2,8,MORTGAGE,78100.0,other,27.13,0,11,1,40635.89,66.58,20,Charged Off,South
15500.0,36,5.74,455.27,C,C5,2,MORTGAGE,101400.0,major_purchase,24.07,1,4,0,27647.65,19.43,15,Charged Off,South
8600.0,36,20.69,288.32,B,B1,1,MORTGAGE,80900.0,debt_consolidation,6.69,0,16,0,10045.73,52.4,24,Fully Paid,South
5500.0,36,14.88,175.51,C,C2,6,MORTGAGE,151700.0,debt_consolidation,35.38,1,6,1,4791.38,76.77,19,Fully Paid,Midwest
29900.0,36,5.24,874.08,D,D5,8,MORTGAGE,71600.0,credit_card,27.2,1,20,0,24833.19,38.75,32,Charged Off,Northeast
31000.0,36,21.85,1049.26,D,D2,10,MORTGAGE,50100.0,debt_consolidation,14.5,0,20,0,33315.83,97.19,29,Fully Paid,West
38800.0,36,22.81,1323.62,C,C1,5,OWN,64300.0,debt_consolidation,27.34,1,22,0,40944.18,57.79,22,Fully Paid,Northeast
31200.0,60,20.72,627.74,A,A2,6,MORTGAGE,100900.0,debt_consolidation,4.51,0,14,1,39865.73,67.48,20,Fully Paid,West
10500.0,60,13.55,198.71,B,B4,2,OWN,36700.0,other,18.73,0,9,0,41207.79,45.91,20,Fully Paid,South
2600.0,36,18.24,85.4,F,F3,10,RENT,39100.0,debt_consolidation,6.76,1,9,0,22392.37,85.79,14,Fully Paid,West
39400.0,60,14.68,753.07,C,C5,2,MORTGAGE,46400.0,debt_consolidation,1.66,0,7,0,43282.88,45.15,19,Charged Off,Midwest
14300.0,36,22.52,486.68,C,C5,7,MORTGAGE,18900.0,credit_card,13.53,0,10,0,22230.41,94.23,12,Fully Paid,Midwest
13200.0,60,19.59,263.1,B,B4,6,MORTGAGE,58000.0,small_business,6.03,0,15,0,8406.06,30.75,28,Fully Paid,South
36300.0,36,7.04,1079.32,B,B2,4,MORTGAGE,21100.0,other,25.34,0,6,0,19868.93,86.58,9,Fully Paid,Midwest
23800.0,36,21.08,800.47,E,E5,5,MORTGAGE,55600.0,credit_card,26.96,0,17,0,17001.25,63.94,20,Fully Paid,South
9400.0,36,22.18,319.03,D,D3,8,RENT,83500.0,debt_consolidation,5.95,0,15,1,19608.84,79.91,18,Fully Paid,West
35700.0,36,14.27,1133.18,E,E1,2,RENT,42700.0,debt_consolidation,0.98,0,11,0,32930.96,3.77,17,Fully Paid,Northeast
39700.0,60,26.89,839.59,C,C5,2,RENT,125300.0,other,31.71,1,24,0,32845.83,27.73,38,Fully Paid,Northeast
4400.0,36,26.08,154.1,D,D4,10,RENT,26100.0,credit_card,0.08,0,18,0,11245.08,84.71,32,Fully Paid,West
34600.0,36,9.38,1051.26,B,B4,5,MORTGAGE,98300.0,home_improvement,13.76,1,17,0,15796.53,31.83,31,Fully Paid,Northeast
16200.0,36,27.61,574.24,D,D3,10,MORTGAGE,75900.0,debt_consolidation,19.78,0,21,0,29767.74,71.27,24,Fully Paid,South
21400.0,36,16.02,689.67,C,C4,7,RENT,23000.0,debt_consolidation,32.75,0,18,0,4206.42,99.22,27,Fully Paid,West
36700.0,36,23.09,1254.83,C,C2,4,RENT,210100.0,credit_card,33.54,1,17,0,34433.21,17.72,30,Fully Paid,South
39000.0,36,25.35,1357.96,D,D5,0,RENT,52500.0,small_business,29.0,0,11,1,8944.62,41.75,16,Fully Paid,Northeast
11200.0,36,17.63,365.96,F,F5,2,RENT,34900.0,other,9.89,0,19,0,42535.56,16.51,19,Charged Off,South
9300.0,60,14.98,178.22,A,A5,7,OWN,26800.0,small_business,28.81,0,7,0,20079.38,15.43,14,Fully Paid,Midwest
4100.0,36,27.89,145.65,E,E2,3,RENT,48500.0,credit_card,9.86,0,18,0,11040.29,63.3,32,Fully Paid,Northeast
22900.0,36,10.77,704.62,B,B2,8,RENT,50800.0,credit_card,8.58,0,10,0,33391.02,19.14,21,Fully Paid,Midwest
1500.0,36,11.42,46.42,C,C5,5,MORTGAGE,57000.0,major_purchase,21.89,1,23,0,27701.54,48.27,26,Fully Paid,Midwest
17100.0,60,14.04,325.01,A,A5,9,RENT,46700.0,debt_consolidation,27.15,0,9,0,8596.78,97.79,21,Fully Paid,West
3900.0,36,26.49,137.03,B,B4,3,MORTGAGE,74400.0,other,2.12,0,9,1,41358.05,33.31,11,Fully Paid,West
16800.0,36,28.47,599.53,C,C1,3,MORTGAGE,44600.0,credit_card,2.4,1,13,0,22664.45,87.36,25,Fully Paid,South
2600.0,60,10.5,47.88,A,A2,9,RENT,20600.0,other,31.37,0,19,0,7612.24,39.64,27,Fully Paid,South
33600.0,36,26.6,1181.6,C,C4,4,MORTGAGE,50300.0,major_purchase,34.38,1,3,0,39809.1,26.29,4,Fully Paid,Northeast
9200.0,36,11.46,284.84,F,F5,6,MORTGAGE,16600.0,debt_consolidation,24.18,1,4,0,6671.72,33.63,11,Charged Off,South
13800.0,36,29.27,495.54,A,A5,6,RENT,64700.0,debt_consolidation,17.15,0,12,0,48401.93,12.77,22,Fully Paid,South
34900.0,60,19.94,697.65,D,D5,9,RENT,33200.0,debt_consolidation,33.81,2,22,0,22090.49,67.9,27,Fully Paid,West
30100.0,60,5.18,527.65,C,C1,6,MORTGAGE,58800.0,debt_consolidation,29.15,0,14,1,36411.11,50.9,26,Fully Paid,West
9500.0,60,5.85,167.6,D,D2,4,OWN,104500.0,debt_consolidation,23.18,0,19,0,22598.39,61.38,31,Fully Paid,Midwest
3800.0,36,8.69,114.73,B,B5,8,OWN,33700.0,credit_card,12.79,1,12,0,9378.13,30.31,17,Fully Paid,South
28900.0,36,9.69,880.57,A,A4,1,RENT,92100.0,debt_consolidation,7.92,0,15,0,37905.7,65.35,24,Charged Off,West
16200.0,36,24.19,558.86,A,A3,7,RENT,43600.0,debt_consolidation,16.75,1,21,0,14467.85,16.46,26,Fully Paid,Northeast
30900.0,60,10.57,569.44,A,A3,9,MORTGAGE,130200.0,other,11.47,0,5,0,34120.89,65.25,6,Fully Paid,South
18400.0,60,29.23,396.31,B,B1,7,MORTGAGE,45100.0,debt_consolidation,13.57,0,24,0,12868.64,8.11,37,Fully Paid,Northeast
14500.0,36,20.9,486.96,D,D2,2,MORTGAGE,35600.0,small_business,20.63,1,5,0,12055.41,40.03,15,Charged Off,Midwest
18600.0,36,22.31,631.93,E,E2,4,RENT,76400.0,debt_consolidation,6.76,0,11,0,22872.28,60.98,22,Fully Paid,Midwest
30200.0,36,10.45,926.55,E,E1,7,MORTGAGE,43600.0,major_purchase,32.25,1,23,0,40811.97,85.53,29,Fully Paid,West
36200.0,36,27.32,1280.27,D,D3,9,MORTGAGE,35600.0,debt_consolidation,5.82,1,3,0,30681.65,81.24,10,Fully Paid,West
2900.0,36,21.7,98.04,A,A3,8,MORTGAGE,42700.0,home_improvement,19.24,0,19,0,3233.44,52.7,26,Fully Paid,Midwest
21400.0,36,26.61,752.63,B,B5,6,RENT,53000.0,home_improvement,29.84,0,12,0,36693.23,88.34,21,Charged Off,Northeast
2300.0,36,28.91,82.36,B,B4,3,OWN,106000.0,other,19.4,0,6,0,28988.55,50.59,20,Charged Off,Midwest
19300.0,36,8.14,579.75,B,B5,3,MORTGAGE,20600.0,debt_consolidation,14.44,0,18,0,31178.28,51.72,32,Charged Off,Midwest
35500.0,60,7.41,635.51,C,C2,2,RENT,54800.0,debt_consolidation,19.0,0,3,0,17678.91,72.06,15,Fully Paid,West
15100.0,60,25.09,314.81,C,C5,10,MORTGAGE,74000.0,small_business,33.95,1,4,0,27808.08,87.78,10,Fully Paid,South
37400.0,60,26.65,789.45,B,B2,7,MORTGAGE,59700.0,debt_consolidation,39.62,0,8,0,18594.43,60.27,14,Fully Paid,West
25600.0,60,19.59,510.25,B,B5,5,RENT,104300.0,debt_consolidation,25.25,1,22,0,4075.28,94.42,26,Fully Paid,West
37400.0,36,14.15,1185.89,E,E4,9,MORTGAGE,52200.0,credit_card,31.74,2,3,0,42221.51,23.26,6,Fully Paid,Northeast
30500.0,36,21.32,1027.85,E,E5,5,RENT,49400.0,debt_consolidation,0.58,0,3,0,33901.34,92.43,6,Fully Paid,Midwest
5000.0,60,12.64,93.87,B,B5,9,MORTGAGE,72900.0,debt_consolidation,35.21,0,9,0,33521.95,22.17,10,Fully Paid,South
10000.0,36,10.96,308.22,F,F5,9,MORTGAGE,56900.0,debt_consolidation,38.16,1,17,0,9683.94,52.64,20,Charged Off,South
16400.0,36,17.2,533.91,F,F2,8,MORTGAGE,44600.0,debt_consolidation,23.01,0,4,0,33179.83,79.6,10,Fully Paid,West
7600.0,36,10.4,233.07,B,B5,10,MORTGAGE,70100.0,credit_card,30.15,1,24,1,11601.53,80.16,36,Fully Paid,West
20300.0,60,17.09,396.15,B,B3,2,OWN,39100.0,debt_consolidation,20.51,0,23,0,34376.73,27.82,24,Charged Off,Midwest
19400.0,36,28.92,694.74,C,C3,3,MORTGAGE,39900.0,major_purchase,11.45,2,7,0,16676.52,98.59,21,Fully Paid,Northeast
38300.0,36,25.99,1340.39,F,F4,2,MORTGAGE,41600.0,other,34.09,0,20,0,7875.69,8.06,30,Charged Off,Midwest
17900.0,36,28.54,639.13,E,E1,2,RENT,106600.0,debt_consolidation,23.87,0,23,1,45313.22,3.48,29,Fully Paid,South
31600.0,60,25.16,659.18,A,A5,0,RENT,10800.0,major_purchase,23.18,0,14,0,5232.52,84.15,22,Charged Off,Northeast
37700.0,36,13.87,1192.47,B,B5,9,MORTGAGE,66000.0,other,26.37,0,5,0,38089.39,81.9,14,Fully Paid,West
35200.0,36,25.3,1225.16,C,C2,5,RENT,55100.0,home_improvement,34.24,2,18,0,5088.78,71.28,31,Fully Paid,West
9100.0,36,28.07,323.73,C,C1,8,MORTGAGE,23400.0,other,29.28,1,10,0,34235.98,85.08,12,Fully Paid,South
20300.0,60,28.68,435.37,B,B1,4,OWN,63300.0,debt_consolidation,8.44,0,4,0,5519.28,13.76,11,Charged Off,Midwest
14600.0,60,22.08,297.06,E,E5,9,RENT,68700.0,small_business,18.67,0,2,0,25441.22,9.57,6,Charged Off,Northeast
16600.0,36,10.28,508.51,D,D5,1,RENT,72800.0,home_improvement,39.21,0,2,0,9399.78,96.94,11,Fully Paid,Midwest
15100.0,36,5.99,444.57,E,E5,9,MORTGAGE,14400.0,debt_consolidation,22.18,0,18,0,43329.08,62.42,27,Fully Paid,Midwest
33200.0,60,8.68,601.36,E,E1,3,MORTGAGE,107300.0,home_improvement,37.53,1,14,0,20074.23,91.98,23,Fully Paid,Midwest
18600.0,36,29.14,667.22,D,D3,5,RENT,37500.0,credit_card,32.53,0,6,0,771.32,90.64,9,Fully Paid,West
21400.0,60,16.55,415.7,C,C2,6,MORTGAGE,76400.0,debt_consolidation,26.64,0,20,0,31408.06,65.31,31,Fully Paid,South
39300.0,36,26.37,1379.54,C,C3,6,MORTGAGE,78500.0,debt_consolidation,13.97,0,11,0,22256.96,62.85,23,Fully Paid,Northeast
3300.0,36,16.63,106.91,A,A5,3,MORTGAGE,34900.0,home_improvement,12.17,0,10,0,42986.96,35.99,20,Fully Paid,Northeast
20000.0,60,21.52,405.07,D,D1,9,MORTGAGE,75400.0,home_improvement,25.74,0,7,1,21657.21,14.91,14,Fully Paid,South
31200.0,36,5.6,915.2,A,A3,9,RENT,44700.0,credit_card,17.3,0,22,0,20557.02,68.66,31,Fully Paid,Northeast
6900.0,36,11.25,213.23,D,D1,4,OWN,19200.0,credit_card,31.95,0,18,1,22704.66,81.79,18,Fully Paid,Northeast
24800.0,36,15.91,798.49,B,B5,3,RENT,97100.0,debt_consolidation,30.42,0,23,0,42992.7,54.46,37,Fully Paid,Midwest
10300.0,60,20.77,207.32,A,A3,9,RENT,36800.0,debt_consolidation,12.49,0,22,0,29341.13,5.09,28,Fully Paid,Midwest
34800.0,36,9.29,1056.47,A,A1,5,RENT,35300.0,small_business,28.11,1,8,0,33468.12,14.49,16,Fully Paid,South
13800.0,36,24.11,475.75,A,A4,10,RENT,44300.0,small_business,19.78,0,17,0,36020.54,10.2,31,Fully Paid,Northeast
13800.0,60,14.11,262.45,D,D3,6,MORTGAGE,62100.0,home_improvement,12.93,0,20,0,46875.78,65.78,26,Fully Paid,South
24300.0,36,25.44,846.72,D,D2,1,RENT,52600.0,other,16.52,0,6,0,41876.03,56.48,14,Fully Paid,South
8200.0,36,7.45,244.75,C,C1,9,MORTGAGE,71300.0,small_business,35.81,1,23,0,46364.21,46.65,29,Charged Off,South
12100.0,36,21.99,410.02,A,A5,2,MORTGAGE,27700.0,debt_consolidation,14.38,0,19,0,17165.25,54.34,30,Fully Paid,South
17200.0,60,12.33,322.01,A,A5,10,MORTGAGE,37400.0,debt_consolidation,11.5,0,8,0,10742.0,27.6,20,Fully Paid,Midwest
14800.0,36,24.88,513.4,A,A3,7,MORTGAGE,51100.0,debt_consolidation,14.07,0,6,0,10169.48,80.47,7,Fully Paid,West
21500.0,36,15.05,687.1,A,A5,6,MORTGAGE,139900.0,credit_card,8.58,0,9,0,42890.05,32.85,13,Fully Paid,South
24400.0,36,21.63,824.38,E,E4,0,RENT,51200.0,major_purchase,21.79,0,10,0,41529.56,64.43,13,Charged Off,Northeast
23100.0,60,28.36,494.19,B,B2,3,MORTGAGE,93200.0,debt_consolidation,5.9,0,23,0,32520.58,39.09,32,Fully Paid,West
26500.0,60,5.52,466.05,B,B3,4,RENT,55200.0,small_business,32.7,0,21,0,3147.12,7.22,28,Fully Paid,Midwest
13000.0,36,5.28,380.18,A,A3,2,MORTGAGE,42500.0,credit_card,9.02,0,5,0,15902.41,25.7,14,Fully Paid,West
5900.0,36,24.26,203.65,B,B5,3,RENT,47900.0,home_improvement,23.92,0,4,0,36710.06,96.51,17,Fully Paid,West
30700.0,60,21.16,619.94,C,C1,9,MORTGAGE,49800.0,debt_consolidation,5.0,0,13,0,12428.44,19.05,25,Charged Off,Midwest
34200.0,36,12.32,1067.04,C,C5,9,RENT,73300.0,debt_consolidation,39.14,0,10,0,31202.95,10.49,18,Charged Off,South
11000.0,60,17.36,215.16,B,B1,9,RENT,107700.0,credit_card,18.18,0,11,0,27137.06,29.12,19,Fully Paid,West
16900.0,36,6.05,497.85,A,A5,6,MORTGAGE,64900.0,small_business,32.89,0,12,0,13133.62,87.79,25,Fully Paid,Midwest
20400.0,36,9.81,622.26,B,B1,7,MORTGAGE,98100.0,small_business,30.75,1,17,0,46716.9,30.6,19,Fully Paid,Midwest
21800.0,36,15.61,700.08,B,B1,8,RENT,33400.0,home_improvement,28.55,2,12,0,12836.95,41.74,14,Fully Paid,West
26700.0,60,25.85,560.03,B,B4,1,MORTGAGE,44000.0,debt_consolidation,33.09,1,23,0,44739.56,31.01,27,Fully Paid,Midwest
2600.0,36,16.99,84.49,F,F4,3,RENT,37700.0,debt_consolidation,4.02,0,9,1,27046.6,98.9,23,Fully Paid,West
29100.0,36,19.66,967.25,C,C4,0,MORTGAGE,63400.0,small_business,27.14,1,15,0,4591.4,99.99,28,Fully Paid,West
3400.0,36,26.84,119.79,C,C5,2,MORTGAGE,45300.0,debt_consolidation,10.63,0,3,0,41681.24,48.28,4,Fully Paid,Midwest
19300.0,36,12.72,604.3,C,C2,7,RENT,78000.0,home_improvement,31.43,0,5,0,39571.6,78.48,16,Charged Off,Midwest
33300.0,36,22.52,1133.31,C,C4,6,OWN,34000.0,credit_card,38.27,1,16,1,41548.73,22.01,19,Fully Paid,Midwest
18600.0,36,26.54,653.79,C,C3,7,RENT,55400.0,debt_consolidation,36.06,0,19,0,31907.43,37.43,21,Fully Paid,West
6800.0,60,10.07,124.75,D,D2,10,RENT,76400.0,debt_consolidation,4.6,0,12,0,35580.78,67.93,22,Fully Paid,Northeast
39400.0,36,13.91,1246.68,D,D3,5,MORTGAGE,19300.0,other,14.78,1,20,1,45352.9,28.63,31,Fully Paid,Midwest
35700.0,60,29.5,770.52,A,A4,4,MORTGAGE,156500.0,small_business,14.57,0,19,0,6384.92,22.47,24,Fully Paid,Midwest
31100.0,36,29.58,1119.43,C,C3,9,MORTGAGE,47000.0,small_business,4.89,0,10,0,4151.89,92.22,10,Fully Paid,South
17000.0,36,10.58,522.18,C,C5,8,RENT,19700.0,debt_consolidation,3.93,0,23,0,6253.78,24.43,27,Charged Off,Midwest
8200.0,36,6.66,242.95,E,E3,4,OWN,58600.0,debt_consolidation,15.4,0,24,0,43503.58,5.93,34,Charged Off,West
37700.0,60,11.77,702.29,D,D2,8,OWN,55100.0,other,39.68,0,6,0,28146.71,75.11,16,Fully Paid,Midwest
21800.0,60,14.94,417.62,C,C4,3,MORTGAGE,52000.0,debt_consolidation,22.76,0,11,0,8803.26,24.33,14,Fully Paid,South
34200.0,36,16.03,1102.28,A,A3,4,RENT,88900.0,credit_card,24.87,1,18,0,7085.6,45.02,18,Fully Paid,Northeast
14300.0,60,20.47,287.12,C,C3,0,MORTGAGE,78700.0,debt_consolidation,18.84,0,21,1,22271.18,11.16,24,Charged Off,Northeast
14100.0,36,27.49,499.34,A,A3,5,OWN,62900.0,credit_card,26.49,0,14,0,40786.7,6.85,28,Fully Paid,Midwest
39400.0,36,13.26,1239.57,B,B3,2,MORTGAGE,67900.0,debt_consolidation,38.27,1,5,0,40258.84,46.04,11,Fully Paid,Northeast
21400.0,36,26.25,750.49,A,A2,10,RENT,51400.0,small_business,23.55,0,15,0,42562.65,33.71,17,Fully Paid,West
6500.0,36,7.34,193.81,D,D1,9,MORTGAGE,131600.0,other,2.6,0,9,0,38447.24,50.59,22,Fully Paid,Northeast
9600.0,36,6.05,282.8,B,B5,1,MORTGAGE,25900.0,debt_consolidation,19.72,1,22,0,3080.99,96.58,33,Charged Off,West
19800.0,60,17.6,388.08,B,B4,5,MORTGAGE,58100.0,debt_consolidation,39.71,1,16,0,36008.35,40.74,20,Fully Paid,Northeast
2700.0,36,6.49,79.87,E,E1,0,MORTGAGE,56000.0,home_improvement,15.5,1,4,0,25948.06,60.27,11,Fully Paid,Northeast
19000.0,60,14.81,363.56,B,B5,8,RENT,81400.0,debt_consolidation,23.76,0,18,0,36320.61,9.76,32,Fully Paid,West
17300.0,36,27.42,612.32,C,C3,4,RENT,35500.0,other,4.27,0,16,0,24214.14,88.59,26,Charged Off,West
31400.0,36,11.04,968.52,C,C1,6,MORTGAGE,22700.0,debt_consolidation,5.65,0,2,0,24176.95,80.59,4,Fully Paid,Midwest
14800.0,60,22.65,302.54,A,A5,10,RENT,58600.0,debt_consolidation,34.99,0,6,0,6306.73,52.24,8,Fully Paid,West
39300.0,60,12.56,737.27,E,E5,9,MORTGAGE,62400.0,home_improvement,12.01,2,9,0,45261.26,18.34,19,Charged Off,Midwest
8100.0,60,6.12,143.26,A,A1,8,MORTGAGE,114100.0,major_purchase,12.22,0,10,0,18731.09,42.59,17,Fully Paid,South
24000.0,36,18.92,792.8,C,C3,8,RENT,28700.0,credit_card,15.49,1,3,0,29118.7,29.74,5,Fully Paid,West
4500.0,60,25.87,94.4,C,C3,6,MORTGAGE,96500.0,debt_consolidation,38.66,2,6,0,10357.81,99.45,7,Charged Off,Midwest
29600.0,60,15.24,568.52,D,D4,3,MORTGAGE,177000.0,debt_consolidation,3.38,0,5,0,18444.44,49.08,6,Fully Paid,Midwest
39800.0,36,20.43,1331.42,D,D5,3,MORTGAGE,44900.0,debt_consolidation,32.75,0,13,0,43528.87,42.22,24,Charged Off,Northeast
32900.0,36,27.5,1165.21,B,B4,6,MORTGAGE,28400.0,debt_consolidation,13.66,1,20,0,10479.97,16.91,27,Fully Paid,West
22700.0,36,24.74,786.56,A,A3,7,RENT,44200.0,small_business,33.98,0,3,0,10305.28,23.91,8,Fully Paid,Northeast
19900.0,36,9.85,607.23,D,D5,6,MORTGAGE,54600.0,debt_consolidation,39.67,0,17,0,13024.96,71.16,26,Fully Paid,Midwest
33600.0,36,23.33,1151.08,C,C4,10,OWN,71800.0,debt_consolidation,13.95,0,3,0,28733.05,53.49,5,Fully Paid,West
37500.0,60,17.55,734.69,E,E4,9,MORTGAGE,40300.0,home_improvement,5.17,1,22,1,26034.41,35.8,32,Charged Off,Midwest
39600.0,36,23.65,1360.15,E,E4,3,RENT,117900.0,debt_consolidation,5.78,0,11,0,8766.1,29.7,21,Charged Off,Northeast
16500.0,60,17.36,322.74,E,E5,3,RENT,31000.0,small_business,30.35,2,11,1,34598.45,20.07,20,Fully Paid,Midwest
39600.0,36,8.2,1190.2,C,C2,7,MORTGAGE,22700.0,home_improvement,5.8,0,18,0,45377.0,3.39,27,Fully Paid,Midwest
7100.0,36,19.25,235.19,B,B2,8,RENT,94200.0,debt_consolidation,10.42,0,13,0,9941.44,97.71,26,Fully Paid,Northeast
10900.0,36,17.3,355.16,E,E3,6,MORTGAGE,17400.0,small_business,8.18,0,8,0,33647.69,75.31,8,Fully Paid,West
4500.0,36,17.95,147.44,C,C5,2,RENT,48900.0,credit_card,14.23,0,10,0,29319.23,92.79,20,Fully Paid,Northeast
11600.0,60,26.97,245.48,B,B5,9,RENT,257500.0,home_improvement,2.97,0,15,1,16446.95,41.26,20,Fully Paid,West
30900.0,60,27.37,655.96,E,E1,0,RENT,53900.0,small_business,34.27,3,19,0,30891.53,86.94,32,Charged Off,West
34300.0,36,16.34,1108.46,E,E4,4,RENT,30900.0,small_business,34.41,0,11,0,10495.44,25.62,25,Charged Off,South
31400.0,60,16.39,609.11,C,C3,5,MORTGAGE,52600.0,debt_consolidation,16.52,0,17,0,41697.74,50.98,25,Fully Paid,Midwest
25600.0,36,17.88,838.26,A,A5,10,OWN,52800.0,debt_consolidation,24.48,0,2,0,1110.6,20.25,7,Charged Off,West
21000.0,36,17.99,688.28,B,B1,8,RENT,58700.0,debt_consolidation,25.68,0,10,0,28353.15,77.03,10,Fully Paid,West
28600.0,36,28.76,1022.93,E,E1,4,RENT,75400.0,major_purchase,29.97,1,14,0,15939.01,49.76,19,Fully Paid,Northeast
16200.0,36,21.24,545.58,F,F5,0,RENT,32200.0,other,20.83,0,17,0,44068.04,53.63,30,Fully Paid,West
33800.0,36,11.94,1050.99,B,B3,10,RENT,126000.0,debt_consolidation,20.41,0,17,0,24968.31,85.95,31,Fully Paid,West
27400.0,36,18.29,900.32,A,A3,10,MORTGAGE,61200.0,debt_consolidation,25.25,0,3,0,40124.4,73.92,11,Charged Off,Northeast
28200.0,36,20.68,945.33,E,E2,3,MORTGAGE,77900.0,major_purchase,28.12,0,10,0,46191.02,96.63,15,Fully Paid,West
21900.0,60,20.99,441.61,B,B2,1,MORTGAGE,39600.0,debt_consolidation,13.87,0,14,0,16717.48,40.53,16,Fully Paid,Midwest
